date,n_sku,demand
2016-03-09,5,1862.065623
2016-03-10,1,7075.862613
2016-03-10,2,28077.55031
2016-03-10,3,24726.35122
2016-03-10,4,1852.202386
2016-03-10,5,1806.203655
2016-03-11,1,7288.138491
2016-03-11,2,28919.87682
2016-03-11,3,25962.66878
2016-03-11,4,1926.290482
2016-03-11,5,1860.389764
2016-03-12,1,7142.375721
2016-03-12,2,30365.87066
2016-03-12,3,25703.04209
2016-03-12,4,1849.238862
2016-03-12,5,1823.181969
2016-03-13,1,6928.10445
2016-03-13,2,29454.89454
2016-03-13,3,25960.07251
2016-03-13,4,1867.731251
2016-03-13,5,1786.71833
2016-03-14,1,6858.823405
2016-03-14,2,29160.3456
2016-03-14,3,24921.66961
2016-03-14,4,1849.053938
2016-03-14,5,1715.249596
2016-03-15,1,6721.646937
2016-03-15,2,28285.53523
2016-03-15,3,25669.3197
2016-03-15,4,1867.544478
2016-03-15,5,1783.85958
2016-03-16,1,6519.997529
2016-03-16,2,27719.82453
2016-03-16,3,26439.39929
2016-03-16,4,1830.193588
2016-03-16,5,1837.375368
2016-03-17,1,6324.397603
2016-03-17,2,28274.22102
2016-03-17,3,25646.21731
2016-03-17,4,1811.891652
2016-03-17,5,1874.122875
2016-03-18,1,6134.665675
2016-03-18,2,27143.25218
2016-03-18,3,26415.60383
2016-03-18,4,1793.772736
2016-03-18,5,1836.640417
2016-03-19,1,6073.319018
2016-03-19,2,27414.6847
2016-03-19,3,25887.29176
2016-03-19,4,1847.585918
2016-03-19,5,1781.541205
2016-03-20,1,6134.052209
2016-03-20,2,27688.83154
2016-03-20,3,25110.673
2016-03-20,4,1829.110059
2016-03-20,5,1834.987441
2016-03-21,1,6195.392731
2016-03-21,2,28796.38481
2016-03-21,3,25361.77973
2016-03-21,4,1774.236757
2016-03-21,5,1871.68719
2016-03-22,1,6071.484876
2016-03-22,2,28508.42096
2016-03-22,3,24347.30854
2016-03-22,4,1809.721492
2016-03-22,5,1890.404062
2016-03-23,1,5950.055179
2016-03-23,2,27368.08412
2016-03-23,3,23616.88929
2016-03-23,4,1827.818707
2016-03-23,5,1871.500021
2016-03-24,1,5652.55242
2016-03-24,2,27094.40328
2016-03-24,3,23380.7204
2016-03-24,4,1809.54052
2016-03-24,5,1890.215021
2016-03-25,1,5426.450323
2016-03-25,2,27636.29134
2016-03-25,3,23146.91319
2016-03-25,4,1737.158899
2016-03-25,5,1833.508571
2016-03-26,1,5589.243832
2016-03-26,2,27912.65426
2016-03-26,3,24072.78972
2016-03-26,4,1685.044132
2016-03-26,5,1741.833142
2016-03-27,1,5533.351394
2016-03-27,2,26796.14809
2016-03-27,3,24313.51762
2016-03-27,4,1651.34325
2016-03-27,5,1794.088136
2016-03-28,1,5312.017338
2016-03-28,2,27064.10957
2016-03-28,3,24070.38244
2016-03-28,4,1601.802952
2016-03-28,5,1847.910781
2016-03-29,1,5471.377859
2016-03-29,2,25981.54519
2016-03-29,3,23829.67862
2016-03-29,4,1585.784923
2016-03-29,5,1866.389888
2016-03-30,1,5635.519194
2016-03-30,2,25202.09883
2016-03-30,3,24544.56897
2016-03-30,4,1538.211375
2016-03-30,5,1922.381585
2016-03-31,1,5410.098427
2016-03-31,2,26462.20377
2016-03-31,3,24053.6776
2016-03-31,4,1507.447147
2016-03-31,5,1960.829217
2016-04-01,1,5680.603348
2016-04-01,2,25403.71562
2016-04-01,3,24294.21437
2016-04-01,4,1492.372676
2016-04-01,5,2019.654093
2016-04-02,1,5794.215415
2016-04-02,2,25149.67846
2016-04-02,3,23565.38794
2016-04-02,4,1552.067583
2016-04-02,5,1999.457552
2016-04-03,1,5968.041877
2016-04-03,2,25401.17525
2016-04-03,3,23094.08018
2016-04-03,4,1583.108935
2016-04-03,5,2059.441279
2016-04-04,1,6027.722296
2016-04-04,2,24893.15174
2016-04-04,3,22863.13938
2016-04-04,4,1598.940024
2016-04-04,5,2121.224517
2016-04-05,1,5967.445073
2016-04-05,2,25888.87781
2016-04-05,3,21948.6138
2016-04-05,4,1630.918824
2016-04-05,5,2142.436762
2016-04-06,1,5848.096172
2016-04-06,2,26665.54415
2016-04-06,3,21509.64153
2016-04-06,4,1614.609636
2016-04-06,5,2228.134233
2016-04-07,1,5965.058095
2016-04-07,2,26398.88871
2016-04-07,3,20864.35228
2016-04-07,4,1598.46354
2016-04-07,5,2272.696918
2016-04-08,1,5786.106352
2016-04-08,2,26662.87759
2016-04-08,3,20029.77819
2016-04-08,4,1566.494269
2016-04-08,5,2249.969948
2016-04-09,1,5612.523162
2016-04-09,2,27729.3927
2016-04-09,3,19228.58706
2016-04-09,4,1597.824154
2016-04-09,5,2227.470249
2016-04-10,1,5444.147467
2016-04-10,2,28006.68662
2016-04-10,3,19613.1588
2016-04-10,4,1645.758879
2016-04-10,5,2249.744951
2016-04-11,1,5280.823043
2016-04-11,2,27726.61976
2016-04-11,3,19220.89563
2016-04-11,4,1596.386113
2016-04-11,5,2227.247502
2016-04-12,1,5544.864195
2016-04-12,2,28003.88596
2016-04-12,3,18644.26876
2016-04-12,4,1516.566807
2016-04-12,5,2182.702552
2016-04-13,1,5655.761479
2016-04-13,2,27443.80824
2016-04-13,3,18271.38338
2016-04-13,4,1592.395147
2016-04-13,5,2160.875526
2016-04-14,1,5599.203864
2016-04-14,2,27992.6844
2016-04-14,3,18454.09722
2016-04-14,4,1672.014905
2016-04-14,5,2096.049261
2016-04-15,1,5711.187941
2016-04-15,2,27432.83071
2016-04-15,3,18269.55625
2016-04-15,4,1688.735054
2016-04-15,5,2179.891231
2016-04-16,1,5539.852303
2016-04-16,2,27981.48733
2016-04-16,3,18452.25181
2016-04-16,4,1739.397105
2016-04-16,5,2092.695582
2016-04-17,1,5706.047872
2016-04-17,2,27142.04271
2016-04-17,3,17898.68425
2016-04-17,4,1722.003134
2016-04-17,5,2134.549493
2016-04-18,1,5534.866436
2016-04-18,2,27684.88356
2016-04-18,3,18435.64478
2016-04-18,4,1756.443197
2016-04-18,5,2177.240483
2016-04-19,1,5590.2151
2016-04-19,2,28515.43007
2016-04-19,3,17882.57544
2016-04-19,4,1703.749901
2016-04-19,5,2068.378459
2016-04-20,1,5534.312949
2016-04-20,2,27659.96717
2016-04-20,3,18419.0527
2016-04-20,4,1652.637404
2016-04-20,5,1985.643321
2016-04-21,1,5589.656079
2016-04-21,2,28213.16651
2016-04-21,3,17682.29059
2016-04-21,4,1603.058282
2016-04-21,5,1906.217588
2016-04-22,1,5645.55264
2016-04-22,2,27931.03484
2016-04-22,3,17505.46769
2016-04-22,4,1635.119448
2016-04-22,5,1963.404116
2016-04-23,1,5419.730534
2016-04-23,2,27093.1038
2016-04-23,3,17330.41301
2016-04-23,4,1716.87542
2016-04-23,5,1865.23391
2016-04-24,1,5202.941313
2016-04-24,2,26551.24172
2016-04-24,3,16810.50062
2016-04-24,4,1699.706666
2016-04-24,5,1883.886249
2016-04-25,1,5359.029552
2016-04-25,2,26816.75414
2016-04-25,3,16978.60563
2016-04-25,4,1682.709599
2016-04-25,5,1865.047386
2016-04-26,1,5412.619848
2016-04-26,2,26012.25152
2016-04-26,3,16639.03351
2016-04-26,4,1699.536695
2016-04-26,5,1809.095965
2016-04-27,1,5358.493649
2016-04-27,2,26532.49655
2016-04-27,3,16306.25284
2016-04-27,4,1716.532062
2016-04-27,5,1754.823086
2016-04-28,1,5197.73884
2016-04-28,2,26797.82151
2016-04-28,3,16143.19032
2016-04-28,4,1682.201421
2016-04-28,5,1772.371317
2016-04-29,1,5093.784063
2016-04-29,2,26529.8433
2016-04-29,3,16304.62222
2016-04-29,4,1699.023435
2016-04-29,5,1825.542456
2016-04-30,1,5195.659744
2016-04-30,2,26264.54486
2016-04-30,3,16467.66844
2016-04-30,4,1766.984373
2016-04-30,5,1807.287032
2016-05-01,1,5143.703147
2016-05-01,2,25213.96307
2016-05-01,3,16302.99176
2016-05-01,4,1678.635154
2016-05-01,5,1789.214161
2016-05-02,1,5246.57721
2016-05-02,2,25718.24233
2016-05-02,3,16955.11143
2016-05-02,4,1745.78056
2016-05-02,5,1735.537736
2016-05-03,1,5456.440298
2016-05-03,2,25203.87748
2016-05-03,3,16785.56031
2016-05-03,4,1710.864949
2016-05-03,5,1752.893114
2016-05-04,1,5347.311492
2016-05-04,2,23943.68361
2016-05-04,3,16449.84911
2016-05-04,4,1642.430351
2016-05-04,5,1787.950976
2016-05-05,1,5454.257722
2016-05-05,2,23704.24677
2016-05-05,3,15791.85514
2016-05-05,4,1626.006047
2016-05-05,5,1841.589505
2016-05-06,1,5290.62999
2016-05-06,2,24652.41664
2016-05-06,3,15002.26238
2016-05-06,4,1642.266108
2016-05-06,5,1804.757715
2016-05-07,1,5237.72369
2016-05-07,2,25391.98914
2016-05-07,3,15602.35288
2016-05-07,4,1691.534091
2016-05-07,5,1840.85287
2016-05-08,1,4975.837506
2016-05-08,2,24376.30958
2016-05-08,3,16226.447
2016-05-08,4,1759.195455
2016-05-08,5,1859.261398
2016-05-09,1,5125.112631
2016-05-09,2,23645.02029
2016-05-09,3,16064.18253
2016-05-09,4,1776.787409
2016-05-09,5,1896.446626
2016-05-10,1,5278.86601
2016-05-10,2,23172.11989
2016-05-10,3,16867.39165
2016-05-10,4,1723.483787
2016-05-10,5,1839.553227
2016-05-11,1,5173.28869
2016-05-11,2,23403.84108
2016-05-11,3,17710.76123
2016-05-11,4,1775.188301
2016-05-11,5,1765.971098
2016-05-12,1,5328.48735
2016-05-12,2,22701.72585
2016-05-12,3,17887.86885
2016-05-12,4,1828.44395
2016-05-12,5,1748.311387
2016-05-13,1,5381.772224
2016-05-13,2,23382.77763
2016-05-13,3,17351.23278
2016-05-13,4,1773.590631
2016-05-13,5,1695.862046
2016-05-14,1,5274.136779
2016-05-14,2,24084.26096
2016-05-14,3,17698.25744
2016-05-14,4,1755.854725
2016-05-14,5,1729.779287
2016-05-15,1,5485.102251
2016-05-15,2,23843.41835
2016-05-15,3,18052.22259
2016-05-15,4,1668.061989
2016-05-15,5,1747.07708
2016-05-16,1,5704.506341
2016-05-16,2,23604.98416
2016-05-16,3,18413.26704
2016-05-16,4,1651.381369
2016-05-16,5,1694.664767
2016-05-17,1,5818.596467
2016-05-17,2,23368.93432
2016-05-17,3,18965.66505
2016-05-17,4,1618.353741
2016-05-17,5,1660.771472
2016-05-18,1,5644.038573
2016-05-18,2,23602.62366
2016-05-18,3,19155.3217
2016-05-18,4,1585.986667
2016-05-18,5,1677.379187
2016-05-19,1,5700.478959
2016-05-19,2,23838.6499
2016-05-19,3,18197.55561
2016-05-19,4,1633.566266
2016-05-19,5,1727.700562
2016-05-20,1,5586.46938
2016-05-20,2,24077.0364
2016-05-20,3,18015.58006
2016-05-20,4,1568.223616
2016-05-20,5,1675.869545
2016-05-21,1,5363.010605
2016-05-21,2,24558.57713
2016-05-21,3,17655.26846
2016-05-21,4,1615.270324
2016-05-21,5,1642.352154
2016-05-22,1,5202.120287
2016-05-22,2,25295.33444
2016-05-22,3,17478.71577
2016-05-22,4,1599.117621
2016-05-22,5,1576.658068
2016-05-23,1,5046.056678
2016-05-23,2,25548.28779
2016-05-23,3,17303.92861
2016-05-23,4,1583.126445
2016-05-23,5,1592.424649
2016-05-24,1,4894.674978
2016-05-24,2,24526.35628
2016-05-24,3,17650.00719
2016-05-24,4,1598.957709
2016-05-24,5,1528.727663
2016-05-25,1,4845.728228
2016-05-25,2,25507.41053
2016-05-25,3,18356.00747
2016-05-25,4,1646.926441
2016-05-25,5,1513.440386
2016-05-26,1,4991.100075
2016-05-26,2,26782.78105
2016-05-26,3,18723.12762
2016-05-26,4,1597.518647
2016-05-26,5,1498.305982
2016-05-27,1,5140.833077
2016-05-27,2,25443.642
2016-05-27,3,18535.89635
2016-05-27,4,1565.568274
2016-05-27,5,1453.356803
2016-05-28,1,5192.241408
2016-05-28,2,26206.95126
2016-05-28,3,18906.61427
2016-05-28,4,1612.535323
2016-05-28,5,1380.688963
2016-05-29,1,5244.163822
2016-05-29,2,26469.02077
2016-05-29,3,19473.8127
2016-05-29,4,1660.911382
2016-05-29,5,1449.723411
2016-05-30,1,5191.722184
2016-05-30,2,25939.64036
2016-05-30,3,20058.02708
2016-05-30,4,1627.693155
2016-05-30,5,1435.226177
2016-05-31,1,5087.88774
2016-05-31,2,26199.03676
2016-05-31,3,19857.44681
2016-05-31,4,1546.308497
2016-05-31,5,1406.521653
2016-06-01,1,4833.493353
2016-06-01,2,26985.00786
2016-06-01,3,19460.29788
2016-06-01,4,1592.697752
2016-06-01,5,1448.717303
2016-06-02,1,4640.153619
2016-06-02,2,27254.85794
2016-06-02,3,19654.90086
2016-06-02,4,1608.624729
2016-06-02,5,1405.255784
2016-06-03,1,4593.752083
2016-06-03,2,25892.11504
2016-06-03,3,19458.35185
2016-06-03,4,1560.365987
2016-06-03,5,1334.992995
2016-06-04,1,4731.564645
2016-06-04,2,26151.0362
2016-06-04,3,18874.60129
2016-06-04,4,1575.969647
2016-06-04,5,1361.692854
2016-06-05,1,4778.880292
2016-06-05,2,25628.01547
2016-06-05,3,19063.3473
2016-06-05,4,1639.008433
2016-06-05,5,1348.075926
2016-06-06,1,4587.72508
2016-06-06,2,24859.17501
2016-06-06,3,19825.8812
2016-06-06,4,1606.228265
2016-06-06,5,1361.556685
2016-06-07,1,4771.234083
2016-06-07,2,25107.76676
2016-06-07,3,20222.39882
2016-06-07,4,1590.165982
2016-06-07,5,1307.094418
2016-06-08,1,4866.658765
2016-06-08,2,24354.53375
2016-06-08,3,19615.72686
2016-06-08,4,1542.461002
2016-06-08,5,1241.739697
2016-06-09,1,4817.992177
2016-06-09,2,25085.16977
2016-06-09,3,18634.94051
2016-06-09,4,1511.611782
2016-06-09,5,1254.157094
2016-06-10,1,4673.452412
2016-06-10,2,24332.61467
2016-06-10,3,18448.59111
2016-06-10,4,1556.960136
2016-06-10,5,1229.073952
2016-06-11,1,4813.655984
2016-06-11,2,23602.63623
2016-06-11,3,18633.07702
2016-06-11,4,1572.529737
2016-06-11,5,1216.783212
2016-06-12,1,4861.792544
2016-06-12,2,24310.71532
2016-06-12,3,18260.41548
2016-06-12,4,1588.255035
2016-06-12,5,1277.622373
2016-06-13,1,4910.410469
2016-06-13,2,23581.39386
2016-06-13,3,18625.62379
2016-06-13,4,1667.667786
2016-06-13,5,1290.398597
2016-06-14,1,4713.994051
2016-06-14,2,23109.76598
2016-06-14,3,18439.36755
2016-06-14,4,1717.69782
2016-06-14,5,1342.014541
2016-06-15,1,4808.273932
2016-06-15,2,23803.05896
2016-06-15,3,18623.76123
2016-06-15,4,1666.166885
2016-06-15,5,1368.854832
2016-06-16,1,4664.025714
2016-06-16,2,23565.02837
2016-06-16,3,18065.04839
2016-06-16,4,1599.52021
2016-06-16,5,1355.166283
2016-06-17,1,4477.464685
2016-06-17,2,24743.27979
2016-06-17,3,17523.09694
2016-06-17,4,1519.544199
2016-06-17,5,1341.61462
2016-06-18,1,4567.013979
2016-06-18,2,25485.57819
2016-06-18,3,17873.55888
2016-06-18,4,1489.153315
2016-06-18,5,1355.030767
2016-06-19,1,4658.354258
2016-06-19,2,26505.00131
2016-06-19,3,18052.29446
2016-06-19,4,1444.478716
2016-06-19,5,1287.279228
2016-06-20,1,4425.436546
2016-06-20,2,27300.15135
2016-06-20,3,17330.20269
2016-06-20,4,1415.589142
2016-06-20,5,1325.897605
2016-06-21,1,4558.199642
2016-06-21,2,28665.15892
2016-06-21,3,17156.90066
2016-06-21,4,1486.368599
2016-06-21,5,1339.156581
2016-06-22,1,4421.453653
2016-06-22,2,29238.4621
2016-06-22,3,17500.03867
2016-06-22,4,1530.959657
2016-06-22,5,1392.722844
2016-06-23,1,4465.668189
2016-06-23,2,28946.07748
2016-06-23,3,17150.0379
2016-06-23,4,1485.030867
2016-06-23,5,1406.650073
2016-06-24,1,4242.38478
2016-06-24,2,30103.92058
2016-06-24,3,16978.53752
2016-06-24,4,1470.180558
2016-06-24,5,1378.517071
2016-06-25,1,4284.808627
2016-06-25,2,31007.03819
2016-06-25,3,17148.3229
2016-06-25,4,1514.285975
2016-06-25,5,1323.376389
2016-06-26,1,4199.112455
2016-06-26,2,31317.10858
2016-06-26,3,16976.83967
2016-06-26,4,1499.143115
2016-06-26,5,1389.545208
2016-06-27,1,3989.156832
2016-06-27,2,32256.62183
2016-06-27,3,17655.91325
2016-06-27,4,1424.18596
2016-06-27,5,1347.858852
2016-06-28,1,3869.482127
2016-06-28,2,30643.79074
2016-06-28,3,17832.47239
2016-06-28,4,1466.911538
2016-06-28,5,1280.465909
2016-06-29,1,3792.092485
2016-06-29,2,29724.47702
2016-06-29,3,18545.77128
2016-06-29,4,1452.242423
2016-06-29,5,1229.247273
2016-06-30,1,3830.01341
2016-06-30,2,30021.72179
2016-06-30,3,18731.22899
2016-06-30,4,1466.764847
2016-06-30,5,1278.417164
2016-07-01,1,3906.613678
2016-07-01,2,29721.50457
2016-07-01,3,19480.47815
2016-07-01,4,1452.097199
2016-07-01,5,1240.064649
2016-07-02,1,3750.349131
2016-07-02,2,29424.28953
2016-07-02,3,18701.25903
2016-07-02,4,1408.534283
2016-07-02,5,1264.865942
2016-07-03,1,3787.852622
2016-07-03,2,29718.53242
2016-07-03,3,18327.23385
2016-07-03,4,1352.192911
2016-07-03,5,1252.217282
2016-07-04,1,3939.366727
2016-07-04,2,30610.08839
2016-07-04,3,17777.41683
2016-07-04,4,1365.714841
2016-07-04,5,1214.650764
2016-07-05,1,4057.547729
2016-07-05,2,29691.78574
